データ日時,発電量(kwh),消費量(kwh),売電量(kwh),買電量(kwh)
2024/02/08 09:00,4.05,0.48,1.24,0
2024/02/08 10:00,5.57,0.43,2.91,0
2024/02/08 11:00,5.33,0.41,4.83,0
2024/02/08 12:00,6.81,0.39,6.42,0
2024/02/08 13:00,6.8,0.41,6.38,0
2024/02/08 14:00,1.96,1.33,0.96,0
2024/02/08 15:00,1.14,2.27,0.01,0.01
2024/02/08 16:00,0.23,2.37,0.01,0
2024/02/08 17:00,0,3.06,0,1.34
2024/02/08 18:00,0,1.58,0,1.62
2024/02/08 19:00,0,1.2,0,1.24
2024/02/08 20:00,0,0.76,0,0.79
2024/02/08 21:00,0,1.3,0,1.35
2024/02/08 22:00,0,0.94,0,0.98
2024/02/08 23:00,0,0.92,0,0.96
2024/02/09 00:00,0,0.93,0,0.96
2024/02/09 01:00,0,1.24,0,1.28
2024/02/09 02:00,0,0.96,0,1
2024/02/09 03:00,0,0.78,0,0.82
2024/02/09 04:00,0,0.89,0,0.92
2024/02/09 05:00,0,0.85,0,0.89
2024/02/09 06:00,0.03,1.39,0,1.39
2024/02/09 07:00,0.85,1,0,0.52
2024/02/09 08:00,3.35,0.24,0.26,0
2024/02/09 09:00,5.51,0.33,1.95,0
2024/02/09 10:00,6.41,0.28,6.09,0
2024/02/09 11:00,6.13,0.52,5.61,0
2024/02/09 12:00,5.67,0.91,4.76,0
2024/02/09 13:00,4.96,0.68,4.28,0
2024/02/09 14:00,3.45,1.29,2.21,0
2024/02/09 15:00,1.69,2.45,0.12,0
2024/02/09 16:00,0.35,2.59,0.01,0.01
2024/02/09 17:00,0,3.12,0.01,0.91
2024/02/09 18:00,0,1.71,0,1.75
2024/02/09 19:00,0,1.11,0,1.14
2024/02/09 20:00,0,1.04,0,1.08
2024/02/09 21:00,0,1.45,0,1.48
2024/02/09 22:00,0,0.91,0,0.95
2024/02/09 23:00,0,0.88,0,0.91
2024/02/10 00:00,0,0.93,0,0.97
2024/02/10 01:00,0,1.07,0,1.11
2024/02/10 02:00,0,0.8,0,0.84
2024/02/10 03:00,0,0.96,0,1
2024/02/10 04:00,0,1.12,0,1.15
2024/02/10 05:00,0,0.93,0,0.97
2024/02/10 06:00,0.02,2.19,0,2.19
2024/02/10 07:00,0.76,0.93,0,0.32
2024/02/10 08:00,3.42,0.44,0.97,0
2024/02/10 09:00,3.77,0.45,0.29,0
2024/02/10 10:00,4.77,0.42,3.03,0
2024/02/10 11:00,4.81,1.22,3.59,0
2024/02/10 12:00,3.93,0.47,3.46,0
2024/02/10 13:00,2.65,0.42,2.23,0
2024/02/10 14:00,1.49,0.4,1.09,0
2024/02/10 15:00,0.65,1.09,0.28,0
2024/02/10 16:00,0.14,2.31,0,0
2024/02/10 17:00,0,2.85,0,0.39
2024/02/10 18:00,0,1.24,0,1.27
2024/02/10 19:00,0,0.73,0,0.76
2024/02/10 20:00,0,0.86,0,0.89
2024/02/10 21:00,0,0.7,0,0.73
2024/02/10 22:00,0,0.93,0,0.96
2024/02/10 23:00,0,0.7,0,0.73
2024/02/11 00:00,0,1.03,0,1.06
2024/02/11 01:00,0,0.66,0,0.69
2024/02/11 02:00,0,0.94,0,0.97
2024/02/11 03:00,0,0.91,0,0.95
2024/02/11 04:00,0,0.9,0,0.94
2024/02/11 05:00,0,0.81,0,0.85
2024/02/11 06:00,0,1.23,0,1.25
2024/02/11 07:00,0.44,2.84,0,2.48
2024/02/11 08:00,1.85,1.31,0.01,0.13
2024/02/11 09:00,5.25,0.88,1.31,0
2024/02/11 10:00,6.71,1.35,2.6,0
2024/02/11 11:00,6.34,1.11,5.15,0
2024/02/11 12:00,4.22,1.08,3.14,0
2024/02/11 13:00,3.79,0.74,3.05,0
2024/02/11 14:00,3.55,1.45,2.34,0
2024/02/11 15:00,2.27,3.01,0.22,0.01
2024/02/11 16:00,0.4,3.83,0.01,0.07
2024/02/11 17:00,0,2.75,0,2.32
2024/02/11 18:00,0,0.87,0,0.9
2024/02/11 19:00,0,1.01,0,1.04
2024/02/11 20:00,0,0.91,0,0.94
2024/02/11 21:00,0,1.12,0,1.15
2024/02/11 22:00,0,0.78,0,0.81
2024/02/11 23:00,0,0.99,0,1.02
2024/02/12 00:00,0,0.89,0,0.92
2024/02/12 01:00,0,0.96,0,0.99
2024/02/12 02:00,0,2.09,0,2.12
2024/02/12 03:00,0,0.94,0,0.97
2024/02/12 04:00,0,1.01,0,1.04
2024/02/12 05:00,0,1.08,0,1.11
2024/02/12 06:00,0.03,1.09,0,1.08
2024/02/12 07:00,0.83,1.2,0,0.4
2024/02/12 08:00,3.45,1.02,0.94,0
2024/02/12 09:00,5.53,2.43,0.69,0
2024/02/12 10:00,6.98,0.74,3.92,0
2024/02/12 11:00,6.29,0.72,5.57,0
2024/02/12 12:00,6.63,0.65,5.98,0
2024/02/12 13:00,6.5,0.63,5.87,0
2024/02/12 14:00,4.87,0.68,4.19,0
2024/02/12 15:00,2.31,2.04,1.03,0
2024/02/12 16:00,0.49,2.53,0.01,0
2024/02/12 17:00,0,2.36,0,0.01
2024/02/12 18:00,0,1.88,0,2.24
2024/02/12 19:00,0,0.68,0,0.71
2024/02/12 20:00,0,1.27,0,1.3
2024/02/12 21:00,0,1.35,0,1.38
2024/02/12 22:00,0,0.91,0,0.94
2024/02/12 23:00,0,0.85,0,0.88
2024/02/13 00:00,0,0.8,0,0.83
2024/02/13 01:00,0,0.89,0,0.92
2024/02/13 02:00,0,0.81,0,0.84
2024/02/13 03:00,0,0.91,0,0.94
2024/02/13 04:00,0,1.15,0,1.18
2024/02/13 05:00,0,1.52,0,1.55
2024/02/13 06:00,0.02,2.39,0,2.39
2024/02/13 07:00,0.89,1.02,0,0.35
2024/02/13 08:00,2.78,0.78,0.74,0
2024/02/13 09:00,5.82,0.68,1.62,0.01
2024/02/13 10:00,6.46,0.6,4.78,0
2024/02/13 11:00,3.01,0.59,2.42,0
2024/02/13 12:00,4.03,0.57,3.46,0
2024/02/13 13:00,5.05,0.52,4.53,0
2024/02/13 14:00,2.44,0.54,1.9,0
2024/02/13 15:00,0.65,1.95,0.11,0.01
2024/02/13 16:00,0.09,2.33,0.01,0.01
2024/02/13 17:00,0,2.07,0.01,0.14
2024/02/13 18:00,0,1.31,0,1.35
2024/02/13 19:00,0,0.63,0,0.67
2024/02/13 20:00,0,0.86,0,0.9
2024/02/13 21:00,0,1.36,0,1.4
2024/02/13 22:00,0,0.64,0,0.68
2024/02/13 23:00,0,0.51,0,0.54
2024/02/14 00:00,0,0.53,0,0.57
2024/02/14 01:00,0,0.54,0,0.58
2024/02/14 02:00,0,0.54,0,0.58
2024/02/14 03:00,0,0.51,0,0.55
2024/02/14 04:00,0,0.74,0,0.78
2024/02/14 05:00,0,0.55,0,0.59
2024/02/14 06:00,0,0.73,0,0.76
2024/02/14 07:00,0.19,0.56,0,0.39
2024/02/14 08:00,0.72,1.29,0,0.64
2024/02/14 09:00,0.71,0.49,0.01,0
2024/02/14 10:00,0.81,0.49,0.01,0
2024/02/14 11:00,1.88,0.5,0.02,0.01
2024/02/14 12:00,2.93,0.46,0.28,0.01
2024/02/14 13:00,1.99,0.48,0.05,0.01
2024/02/14 14:00,0.47,0.46,0,0
2024/02/14 15:00,0.21,1.8,0.01,0.01
2024/02/14 16:00,0.22,2.22,0.01,0.01
2024/02/14 17:00,0,1.98,0,0.7
2024/02/14 18:00,0,1.22,0,1.25
2024/02/14 19:00,0,0.73,0,0.76
2024/02/14 20:00,0,0.66,0,0.69
2024/02/14 21:00,0,1.16,0,1.19
2024/02/14 22:00,0,0.67,0,0.7
2024/02/14 23:00,0,0.49,0,0.53
2024/02/15 00:00,0,0.47,0,0.51
2024/02/15 01:00,0,0.5,0,0.54
2024/02/15 02:00,0,0.45,0,0.49
2024/02/15 03:00,0,0.49,0,0.53
2024/02/15 04:00,0,0.7,0,0.74
2024/02/15 05:00,0,0.48,0,0.52
2024/02/15 06:00,0,0.67,0,0.71
2024/02/15 07:00,0,0.52,0,0.53
2024/02/15 08:00,0.11,0.2,0,0.11
2024/02/15 09:00,0.31,0.2,0,0.03
2024/02/15 10:00,0.27,0.21,0.01,0
2024/02/15 11:00,0.42,0.95,0,0.4
2024/02/15 12:00,0.62,0.2,0.01,0
2024/02/15 13:00,1.05,0.2,0.01,0
2024/02/15 14:00,0.66,0.2,0.01,0
2024/02/15 15:00,0.26,1.32,0.01,0.01
2024/02/15 16:00,0.03,1.97,0,1.65
2024/02/15 17:00,0,1.93,0,1.97
2024/02/15 18:00,0,1.03,0,1.07
2024/02/15 19:00,0,0.57,0,0.61
2024/02/15 20:00,0,1.14,0,1.18
